run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,piloting,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,scene_item_presentation.started,image_scene.started,image_item.started,scene_item_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,text_congruency.stopped,key_resp_congruency.stopped,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,blank1000.started,text.started,text.stopped,blank1000.stopped,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,image_scene.stopped,image_item.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,end_screen.started,text_end.started,key_end.started,end_screen.stopped,key_end.keys,key_end.rt,key_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
2,72,72,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_9.png,Jungle,object,sc,q,1,0.46620109997456893,None,0,1,1,1,0,72,72,72,,,,,617.0264451999683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0207080999971,617.0264451999683,617.0264451999683,619.0104020999861,619.0104898999562,619.0178006999777,619.0178006999777,,,619.4851861000061,q,1,619.4852451999905,619.4930003999616,620.5101350999903,620.4769835000043,0.46620109997456893,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,73,73,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_object_11.png,Undersea,object,si,p,1,0.45503810001537204,None,0,1,1,1,0,73,73,73,,,,,620.5101350999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.5044405999943,620.5101350999903,620.5101350999903,622.4939277999802,622.4939711999614,622.5013213999919,622.5013213999919,,,622.9602225999697,p,1,622.9602778999833,622.9680598999839,623.9843846999574,623.9518910999759,0.45503810001537204,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,74,74,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_20.png,Undersea,animal,sc,q,1,0.3964296000194736,None,0,1,1,1,0,74,74,74,,,,,623.9843846999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.9752882999601,623.9843846999574,623.9843846999574,625.9603834999725,625.960479500005,625.9678899999708,625.9678899999708,,,626.3691355999908,q,1,626.3691901999991,626.3764020999661,627.3925631999737,627.3600700999959,0.3964296000194736,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,75,75,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_object_3.png,Undersea,object,sc,q,1,0.4824129000189714,None,0,1,1,1,0,75,75,75,,,,,627.3925631999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.3833579999628,627.3925631999737,627.3925631999737,629.3772688999888,629.3773603999871,629.3848058999865,629.3848058999865,,,629.8689933999558,q,1,629.8690505999839,629.8765673000016,630.8926149999606,630.8601922999951,0.4824129000189714,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,76,76,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_object_1.png,Undersea,object,si,p,1,0.5506773000233807,None,0,1,1,1,0,76,76,76,,,,,630.8926149999606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.8807800000068,630.8926149999606,630.8926149999606,632.8774087000056,632.8775022999616,632.8846819999744,632.8846819999744,,,633.4438796999748,p,1,633.4439354999922,633.4514537999639,634.4682825999917,634.4356599999592,0.5506773000233807,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,77,77,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_15.png,Undersea,animal,si,p,1,0.5045515999663621,None,0,1,1,1,0,77,77,77,,,,,634.4682825999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.4626687999698,634.4682825999917,634.4682825999917,636.4441527999588,636.4442458999692,636.451594299986,636.451594299986,,,636.96052339999,p,1,636.9605798999546,636.9683032999747,637.9849889999605,637.9519717000076,0.5045515999663621,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,78,78,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_3.png,Jungle,animal,si,p,1,0.4512247999664396,None,0,1,1,1,0,78,78,78,,,,,637.9849889999605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.9789480000036,637.9849889999605,637.9849889999605,639.9691442999756,639.9692442999803,639.9766597999842,639.9766597999842,,,640.4353700999636,p,1,640.4354265999864,640.4431519999634,641.4596659999806,641.4270655,0.4512247999664396,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,79,79,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_object_13.png,Undersea,object,sc,q,1,0.3446354000479914,None,0,1,1,1,0,79,79,79,,,,,641.4596659999806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.4520391999977,641.4596659999806,641.4596659999806,643.4356763999676,643.4357201999519,643.4435793999583,643.4435793999583,,,643.7940370999859,q,1,643.7940933000064,643.8021649000002,644.7932371000061,644.785119899956,0.3446354000479914,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,0,0,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_object_16.png,Undersea,object,si,p,1,0.5224560999777168,None,0,2,2,2,0,0,0,0,0,0,0,0,669.8419653999736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.7622120999731,669.7624316999572,669.8272137999884,669.8419653999736,669.8419653999736,671.769697199983,671.7697931999573,671.7772003999562,671.7772003999562,,,672.3026457999949,p,1,672.3027032999671,672.3105400999775,673.3271813999745,673.2940633999533,0.5224560999777168,None,,,644.7907561999746,644.7909959999961,644.7912014999893,644.7932371000061,644.7932371000061,644.7932371000061,669.761269999959,space,24.962274299992714,None,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,1,1,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_7.png,Jungle,animal,si,p,1,0.7658606999902986,None,0,2,2,2,0,1,1,1,,,,,673.3271813999745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.3195429999614,673.3271813999745,673.3271813999745,675.3030011999654,675.3030444000033,675.3103945999756,675.3103945999756,,,676.0781241999939,p,1,676.0781822999706,676.0854145999765,677.1088370999787,677.0695136999711,0.7658606999902986,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,2,2,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_9.png,Jungle,object,sc,q,1,0.38289890001760796,None,0,2,2,2,0,2,2,2,,,,,677.1088370999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.0977919999859,677.1088370999787,677.1088370999787,679.0783467000001,679.0784116999712,679.0853286999627,679.0853286999627,,,679.4697212000028,q,1,679.469778699975,679.4770765999565,680.4933337999973,680.461130599957,0.38289890001760796,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,3,3,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_10.png,Jungle,animal,si,p,1,0.3581443000002764,None,0,2,2,2,0,3,3,3,,,,,680.4933337999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.4838181999512,680.4933337999973,680.4933337999973,682.4781730999821,682.4782676000032,682.4856402999721,682.4856402999721,,,682.8446022999706,p,1,682.844660200004,682.8523179999902,683.8769872999983,683.8359123999835,0.3581443000002764,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,4,4,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_animal_18.png,Undersea,animal,si,p,1,0.870899899979122,None,0,2,2,2,0,4,4,4,,,,,683.8769872999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.8654700999614,683.8769872999983,683.8769872999983,685.853324799973,685.8534198999987,685.8603921000031,685.8603921000031,,,686.7364739999757,p,1,686.7365300999954,686.7440041999798,687.7603902999545,687.7280666999868,0.870899899979122,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,5,5,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_6.png,Jungle,object,si,p,1,0.4828389000031166,None,0,2,2,2,0,5,5,5,,,,,687.7603902999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.7513623999548,687.7603902999545,687.7603902999545,689.7447842999827,689.7448506999644,689.7524922000011,689.7524922000011,,,690.2362520999741,p,1,690.2363106999546,690.244033099967,691.260540999996,691.2279189999681,0.4828389000031166,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,6,6,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_object_13.png,Undersea,object,sc,q,1,0.33543209999334067,None,0,2,2,2,0,6,6,6,,,,,691.260540999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.2530549999792,691.260540999996,691.260540999996,693.2364791999571,693.2365472000092,693.2440106999711,693.2440106999711,,,693.5864873999963,q,1,693.5865438999608,693.5943655999727,694.610236699984,694.5779061999638,0.33543209999334067,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,7,7,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_17.png,Jungle,object,si,p,1,0.5770399000030011,None,0,2,2,2,0,7,7,7,,,,,694.610236699984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.6000923999818,694.610236699984,694.610236699984,696.5945480999653,696.5946675000014,696.6029485999607,696.6029485999607,,,697.186460900004,p,1,697.1865175999701,697.1944190000067,698.2111904000049,698.1777782999561,0.5770399000030011,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,8,8,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_object_19.png,Jungle,object,sc,q,1,0.41694369999459013,None,0,2,2,2,0,8,8,8,,,,,698.2111904000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.2055074999807,698.2111904000049,698.2111904000049,700.1950175999664,700.1950611000066,700.2025199999916,700.2025199999916,,,700.6201673999894,q,1,700.6202253999654,700.6277757000062,701.6522703999653,701.6113541999948,0.41694369999459013,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,9,9,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_5.png,Undersea,object,si,p,1,0.48766709998017177,None,0,2,2,2,0,9,9,9,,,,,701.6522703999653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.6430701999925,701.6522703999653,701.6522703999653,703.6282163999858,703.6282600999693,703.6357746999711,703.6357746999711,,,704.128030599968,p,1,704.128086199984,704.1358006999944,705.1522382999538,705.1196776999859,0.48766709998017177,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,10,10,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_object_11.png,Jungle,object,sc,q,1,0.3075033000204712,None,0,2,2,2,0,10,10,10,,,,,705.1522382999538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.1417207999621,705.1522382999538,705.1522382999538,707.1367976999609,707.1368662999594,707.144319999963,707.144319999963,,,707.4531481000013,q,1,707.453202100005,707.46098969999,708.4701973999618,708.444652199978,0.3075033000204712,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,11,11,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_4.png,Undersea,object,si,p,1,0.06300770002417266,None,0,2,2,2,0,11,11,11,,,,,708.4701973999618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.4649457999622,708.4701973999618,708.4701973999618,710.4534071999951,710.4534920000006,710.4612452999572,710.4612452999572,,,710.5282481999602,p,1,710.5283019999624,710.5362834999687,711.5522416000022,711.51969679998,0.06300770002417266,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,12,12,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_13.png,Jungle,animal,si,p,1,0.2670304999919608,None,0,2,2,2,0,12,12,12,,,,,711.5522416000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5434348999988,711.5522416000022,711.5522416000022,713.5284478999674,713.5284911000053,713.5362246999866,713.5362246999866,,,713.8116939999745,p,1,713.811748099979,713.8195213999716,714.8355634000036,714.8029744999949,0.2670304999919608,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,13,13,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_18.png,Undersea,object,sc,q,1,0.687798600003589,None,0,2,2,2,0,13,13,13,,,,,714.8355634000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.8261822999921,714.8355634000036,714.8355634000036,716.8204571999959,716.8205414999975,716.8276967999991,716.8276967999991,,,717.5202891000081,q,1,717.5203452999704,717.5277620999841,718.5451375999837,718.5115346999955,0.687798600003589,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,14,14,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_object_14.png,Jungle,object,sc,q,1,0.41997669998090714,None,0,2,2,2,0,14,14,14,,,,,718.5451375999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.5394538999535,718.5451375999837,718.5451375999837,720.5283290999942,720.5283732999815,720.535877599963,720.535877599963,,,720.9615024999948,q,1,720.9615581999533,720.9696019999683,721.9858349999995,721.9533186999615,0.41997669998090714,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,15,15,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_2.png,Jungle,animal,sc,q,1,0.4107713000266813,None,0,2,2,2,0,15,15,15,,,,,721.9858349999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.9761527999653,721.9858349999995,721.9858349999995,723.9621517999913,723.9622463999549,723.9693336999626,723.9693336999626,,,724.3870811999659,q,1,724.3871364999795,724.3949210999999,725.4106071999995,725.3784295999794,0.4107713000266813,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,16,16,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_animal_17.png,Undersea,animal,si,p,1,0.6568790000164881,None,0,2,2,2,0,16,16,16,,,,,725.4106071999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.3990905999672,725.4106071999995,725.4106071999995,727.3955664999667,727.3956616999931,727.4027808999526,727.4027808999526,,,728.062135199958,p,1,728.0621925999876,728.069572599954,729.0860423999839,729.0534975999617,0.6568790000164881,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,17,17,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_12.png,Undersea,animal,sc,q,1,0.6943575000041164,None,0,2,2,2,0,17,17,17,,,,,729.0860423999839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.0775428999914,729.0860423999839,729.0860423999839,731.0703029999859,731.0703971000039,731.0777867999859,731.0777867999859,,,731.7788665999542,q,1,731.7789227999747,731.7864737999626,732.8026370999869,732.7701878999942,0.6943575000041164,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,18,18,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_object_7.png,Undersea,object,si,p,1,0.46516119997249916,None,0,2,2,2,0,18,18,18,,,,,732.8026370999869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.7920360999997,732.8026370999869,732.8026370999869,734.787065499986,734.7871827000054,734.7950098000001,734.7950098000001,,,735.261886399996,p,1,735.2619438999682,735.2696505999775,736.2869115999783,736.2533039999544,0.46516119997249916,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,19,19,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_8.png,Undersea,object,si,p,1,0.7335386000340804,None,0,2,2,2,0,19,19,19,,,,,736.2869115999783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.2813150999718,736.2869115999783,736.2869115999783,738.2620254000067,738.2620692999917,738.2698005999555,738.2698005999555,,,739.0041752999532,p,1,739.0042351000011,739.0114783999743,740.0276889000088,739.9947923999862,0.7335386000340804,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,20,20,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_object_19.png,Undersea,object,si,p,1,0.7111146000097506,None,0,2,2,2,0,20,20,20,,,,,740.0276889000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.0165141999605,740.0276889000088,740.0276889000088,742.0123449999955,742.0124408999691,742.0201932999771,742.0201932999771,,,742.7370516000083,p,1,742.7371074999683,742.7448688999866,743.7690775999799,743.7285549999797,0.7111146000097506,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,21,21,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_15.png,Undersea,object,sc,q,1,0.6988954999833368,None,0,2,2,2,0,21,21,21,,,,,743.7690775999799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.7579746999545,743.7690775999799,743.7690775999799,745.7374209999689,745.7375164999976,745.7450250999536,745.7450250999536,,,746.4457330000005,q,1,746.445789499965,746.453572599974,747.4694357999833,747.4373903999804,0.6988954999833368,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,22,22,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_animal_8.png,Undersea,animal,si,p,1,0.6296885999618098,None,0,2,2,2,0,22,22,22,,,,,747.4694357999833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.4590690999757,747.4694357999833,747.4694357999833,749.4539656999987,749.4540095999837,749.4616174999974,749.4616174999974,,,750.0958519999986,p,1,750.0959083999624,750.1033667000011,751.119911799964,751.0869067999884,0.6296885999618098,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,23,23,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_object_6.png,Undersea,object,sc,q,1,0.46855469996808097,None,0,2,2,2,0,23,23,23,,,,,751.119911799964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.1114368999843,751.119911799964,751.119911799964,753.1039652999607,753.1040165000013,753.1116884999792,753.1116884999792,,,753.5875897000078,q,1,753.5876459999708,753.5951227999758,754.6112125999643,754.5786608000053,0.46855469996808097,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,24,24,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_animal_4.png,Undersea,animal,si,p,1,0.7198810999980196,None,0,2,2,2,0,24,24,24,,,,,754.6112125999643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.5992700000061,754.6112125999643,754.6112125999643,756.5957249999628,756.5957691000076,756.6034670000081,756.6034670000081,,,757.3292363999644,p,1,757.3292928999872,757.3369351999718,758.3530461000046,758.3207097999984,0.7198810999980196,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,25,25,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_12.png,Jungle,object,si,p,1,0.5941853999975137,None,0,2,2,2,0,25,25,25,,,,,758.3530461000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.3434570999816,758.3530461000046,758.3530461000046,760.3377658999525,760.3378268999513,760.3452433999628,760.3452433999628,,,760.9457315999898,p,1,760.945787100005,760.9535079000052,761.9696117999847,761.937691500003,0.5941853999975137,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,26,26,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_5.png,Undersea,animal,sc,q,1,0.4740682999836281,None,0,2,2,2,0,26,26,26,,,,,761.9696117999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.9606552000041,761.9696117999847,761.9696117999847,763.9458789000055,763.945922199986,763.953383199987,763.953383199987,,,764.4293921999633,q,1,764.4294506000006,764.4369306999724,765.4606835999875,765.4207634999766,0.4740682999836281,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,27,27,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_3.png,Jungle,object,sc,q,1,0.6784157999791205,None,0,2,2,2,0,27,27,27,,,,,765.4606835999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.4493155999808,765.4606835999875,765.4606835999875,767.4378401999711,767.4379149999586,767.4452027999796,767.4452027999796,,,768.1292121000006,q,1,768.1292683999636,768.1369985999772,769.1523984999512,769.1206037999946,0.6784157999791205,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,28,28,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_18.png,Jungle,animal,si,p,1,0.6189805999747477,None,0,2,2,2,0,28,28,28,,,,,769.1523984999512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.1420835999888,769.1523984999512,769.1523984999512,771.1293937999872,771.1294900999637,771.1369631999987,771.1369631999987,,,771.7623375999974,p,1,771.7623942999635,771.7704484999995,772.7868315999513,772.7539777999627,0.6189805999747477,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
