run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,piloting,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,scene_item_presentation.started,image_scene.started,image_item.started,scene_item_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,blank1000.started,text.started,text.stopped,blank1000.stopped,text_congruency.stopped,key_resp_congruency.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,image_scene.stopped,image_item.stopped,end_screen.started,text_end.started,key_end.started,end_screen.stopped,key_end.keys,key_end.rt,key_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
2,67,67,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_animal_3.png,Jungle,animal,si,q,1,0.547341600060463,None,0,1,1,1,0,67,67,67,,,,,649.3518741000444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.3421809000429,649.3518741000444,649.3518741000444,651.3364586000098,651.3365033000009,651.3441470999969,651.3441470999969,651.8948686000658,q,1,0.547341600060463,None,651.8949260000372,651.9023118000478,652.9187256000005,652.8859816000331,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,68,68,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_1.png,Jungle,object,si,q,1,0.2697156999493018,None,0,1,1,1,0,68,68,68,,,,,652.9187256000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.9097119000508,652.9187256000005,652.9187256000005,654.895102599985,654.8952509000665,654.9023218000075,654.9023218000075,655.1783777000383,q,1,0.2697156999493018,None,655.1784337999998,655.1859952000668,656.2021816000342,656.1697547000367,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,69,69,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_object_11.png,Jungle,object,si,q,1,0.22547179996035993,None,0,1,1,1,0,69,69,69,,,,,656.2021816000342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.194441700005,656.2021816000342,656.2021816000342,658.186350199976,658.1863949000835,658.194381600013,658.194381600013,658.4280249000294,q,1,0.22547179996035993,None,658.4280810999917,658.4359298000345,659.4508553000633,659.4199532000348,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,70,70,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_13.png,Jungle,animal,si,q,1,0.2954152000602335,None,0,1,1,1,0,70,70,70,,,,,659.4508553000633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.4404998000246,659.4508553000633,659.4508553000633,661.4282452000771,661.4283063000767,661.4362361000385,661.4362361000385,661.7367629000219,q,1,0.2954152000602335,None,661.7368195999879,661.7445639000507,662.7583676000359,662.7283699000254,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,71,71,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_object_19.png,Jungle,object,si,q,1,0.27468469995073974,None,0,1,1,1,0,71,71,71,,,,,662.7583676000359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.748017600039,662.7583676000359,662.7583676000359,664.7450991000514,664.745193800074,664.7525366999907,664.7525366999907,665.028206899995,q,1,0.27468469995073974,None,665.028263400076,665.0359718999825,666.0530038999859,666.0199127000524,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,72,72,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_20.png,Undersea,object,si,q,1,0.25591459998395294,None,0,1,1,1,0,72,72,72,,,,,666.0530038999859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.0472936000442,666.0530038999859,666.0530038999859,668.0285179000348,668.0285611000145,668.035977600026,668.035977600026,668.2952073999913,q,1,0.25591459998395294,None,668.2952655000845,668.3026389000006,669.3256342000095,669.2866393000586,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,73,73,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_14.png,Undersea,object,si,q,1,0.22894800000358373,None,0,1,1,1,0,73,73,73,,,,,669.3256342000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.3135150000453,669.3256342000095,669.3256342000095,671.3025876000756,671.3026312000584,671.3110918999882,671.3110918999882,671.545052899979,q,1,0.22894800000358373,None,671.5451074000448,671.5527368000476,672.5682606999762,672.5363195000682,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,74,74,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_object_9.png,Jungle,object,si,q,1,0.24235970003064722,None,0,1,1,1,0,74,74,74,,,,,672.5682606999762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.5576589000411,672.5682606999762,672.5682606999762,674.5534845000366,674.5535290000262,674.5610908999806,674.5610908999806,674.8121026000008,q,1,0.24235970003064722,None,674.8121583000757,674.8195822000271,675.8352822000161,675.8034539000364,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,75,75,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_5.png,Undersea,animal,si,q,1,0.2397728000069037,None,0,1,1,1,0,75,75,75,,,,,675.8352822000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.8239193999907,675.8352822000161,675.8352822000161,677.8202201999957,677.8203200000571,677.8279696999816,677.8279696999816,678.0701149000088,q,1,0.2397728000069037,None,678.0701712000882,678.0778835000237,679.0935875000432,679.0615165000781,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,76,76,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_object_2.png,Undersea,object,sc,p,1,0.03759989992249757,None,0,1,1,1,0,76,76,76,,,,,679.0935875000432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0823695000727,679.0935875000432,679.0935875000432,681.0786314000143,681.0787238000194,681.086354500032,681.086354500032,681.1282502000686,p,1,0.03759989992249757,None,681.128305900027,681.1361582999816,682.1607765000081,682.1200509000337,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,77,77,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_5.png,Undersea,object,si,q,1,0.21939710003789514,None,0,1,1,1,0,77,77,77,,,,,682.1607765000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.1503912000917,682.1607765000081,682.1607765000081,684.1286484000739,684.1287251000758,684.1362128000474,684.1362128000474,684.3621136000147,q,1,0.21939710003789514,None,684.3621698999777,684.3697620000457,685.3858359000878,685.3534824000672,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,78,78,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_animal_7.png,Jungle,animal,si,q,1,0.3694464999716729,None,0,1,1,1,0,78,78,78,,,,,685.3858359000878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.3759876000695,685.3858359000878,685.3858359000878,687.3701823999872,687.3702263000887,687.3781876000576,687.3781876000576,687.7538804999785,q,1,0.3694464999716729,None,687.7539386000717,687.7616437000688,688.7775970000075,688.7451863000169,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,79,79,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_7.png,Jungle,object,sc,q,0,0.35425760003272444,None,0,1,1,1,0,79,79,79,,,,,688.7775970000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.766966400086,688.7775970000075,688.7775970000075,690.7623243000126,690.7623679999961,690.7696443999885,690.7696443999885,691.1288126000436,q,0,0.35425760003272444,None,691.1288695000112,691.1363836000673,692.1282088999869,692.1199759000447,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,0,0,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_1.png,Jungle,animal,si,q,1,0.43008740001823753,None,0,2,2,2,0,0,0,0,0,0,0,0,700.9187181000598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.8546760000754,700.8548990000272,700.9056223999942,700.9187181000598,700.9187181000598,702.8624273000751,702.8625310000498,702.8697868000017,702.8697868000017,703.3040843000636,q,1,0.43008740001823753,None,703.3041433000471,703.3119052000111,704.3354372000322,704.2954161000671,,,692.1257168999873,692.1259305999847,692.126142000081,692.1282088999869,692.1282088999869,692.1282088999869,700.8537601000862,space,8.723785900045186,None,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,1,1,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_4.png,Undersea,object,si,q,1,0.258655900019221,None,0,2,2,2,0,1,1,1,,,,,704.3354372000322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.3245993000455,704.3354372000322,704.3354372000322,706.3123782000039,706.3124698000029,706.3203450000146,706.3203450000146,706.5877435000148,q,1,0.258655900019221,None,706.5878006999847,706.5949879999971,707.6036036000587,707.5786302000051,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,2,2,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_13.png,Jungle,animal,si,q,1,0.47266789991408587,None,0,2,2,2,0,2,2,2,,,,,707.6036036000587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.5979178000707,707.6036036000587,707.6036036000587,709.5873042000458,709.587347600027,709.5951885000104,709.5951885000104,710.0712474000175,q,1,0.47266789991408587,None,710.0713066000026,710.0786505000433,711.1034212000668,711.0618414999917,,,,,,,,,,,,,709.5951885000104,709.5951885000104,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,3,3,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_5.png,Undersea,object,si,q,1,0.24513119994662702,None,0,2,2,2,0,3,3,3,,,,,711.1034212000668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.0964793000603,711.1034212000668,711.1034212000668,713.0791200000094,713.0791723000584,713.0868551000021,713.0868551000021,713.3373561000917,q,1,0.24513119994662702,None,713.3374133000616,713.3449505000608,714.3695846999763,714.3287323000841,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,4,4,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_object_15.png,Undersea,object,sc,q,0,0.41863079997710884,None,0,2,2,2,0,4,4,4,,,,,714.3695846999763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.359017000068,714.3695846999763,714.3695846999763,716.3459434000542,716.3459881000454,716.3534162000287,716.3534162000287,716.7793902000412,q,0,0.41863079997710884,None,716.779448700021,716.7868308000034,717.8111784000648,717.7702841000864,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,5,5,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_17.png,Jungle,object,sc,p,1,0.2088998999679461,None,0,2,2,2,0,5,5,5,,,,,717.8111784000648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.8008294000756,717.8111784000648,717.8111784000648,719.7873334999895,719.7873762000818,719.7950342000695,719.7950342000695,720.0126526000677,p,1,0.2088998999679461,None,720.0127079000231,720.0201858000364,721.0351857000496,721.0039714000886,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,6,6,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_animal_3.png,Jungle,animal,si,q,1,0.2548855000641197,None,0,2,2,2,0,6,6,6,,,,,721.0351857000496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.0247130000498,721.0351857000496,721.0351857000496,723.0208288000431,723.0208725000266,723.0285813000519,723.0285813000519,723.2876617000438,q,1,0.2548855000641197,None,723.2877179000061,723.2952630000655,724.3112574000843,724.279003100004,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,7,7,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_14.png,Undersea,object,si,q,1,0.22765830007847399,None,0,2,2,2,0,7,7,7,,,,,724.3112574000843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.3006090000272,724.3112574000843,724.3112574000843,726.2959432000061,726.2959870999912,726.3034581000684,726.3034581000684,726.5377854000544,q,1,0.22765830007847399,None,726.5378413000144,726.5452733000275,727.5598935000598,727.5291152000427,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,8,8,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_object_2.png,Jungle,object,si,q,1,0.24128690001089126,None,0,2,2,2,0,8,8,8,,,,,727.5598935000598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.5493270000443,727.5598935000598,727.5598935000598,729.5458438000642,729.5458879000507,729.5539545000065,729.5539545000065,729.7960073000286,q,1,0.24128690001089126,None,729.796065100003,729.8036719000665,730.8281204000814,730.7874985000817,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,9,9,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_12.png,Jungle,animal,sc,q,0,0.3755537999095395,None,0,2,2,2,0,9,9,9,,,,,730.8281204000814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.8174259000225,730.8281204000814,730.8281204000814,732.8044846000848,732.8045268000569,732.8119076000294,732.8119076000294,733.195862099994,q,0,0.3755537999095395,None,733.1959215999814,733.2034496000269,734.2199767000275,734.1875674000476,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,10,10,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_6.png,Jungle,animal,sc,p,1,0.20684750005602837,None,0,2,2,2,0,10,10,10,,,,,734.2199767000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.2093797000125,734.2199767000275,734.2199767000275,736.2042295000283,736.2042739000171,736.2123864000896,736.2123864000896,736.4208241000306,p,1,0.20684750005602837,None,736.4208795999875,736.428613300086,737.4450303000631,737.4123085000319,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,11,11,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_11.png,Jungle,animal,sc,p,1,0.20679079997353256,None,0,2,2,2,0,11,11,11,,,,,737.4450303000631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.4350589000387,737.4450303000631,737.4450303000631,739.4211408999981,739.4212245000526,739.4288128000917,739.4288128000917,739.6375829000026,p,1,0.20679079997353256,None,739.6376479000319,739.6456026000669,740.66209420003,740.6294766999781,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,12,12,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_animal_17.png,Undersea,animal,sc,p,1,0.19056039990391582,None,0,2,2,2,0,12,12,12,,,,,740.66209420003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.6532417000271,740.66209420003,740.66209420003,742.6381456999807,742.6382460000459,742.6457043000264,742.6457043000264,742.8378909000894,p,1,0.19056039990391582,None,742.8379456000403,742.8454716000706,743.861728799995,743.8293263000669,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,13,13,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_6.png,Undersea,animal,si,q,1,0.23844149999786168,None,0,2,2,2,0,13,13,13,,,,,743.861728799995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.8507609000662,743.861728799995,743.861728799995,745.8382001999998,745.8382946000202,745.8457092000172,745.8457092000172,746.0883103000233,q,1,0.23844149999786168,None,746.0883676999947,746.0955040000845,747.1124699000502,747.0795942000113,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,14,14,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_8.png,Undersea,object,si,q,1,0.2599284000461921,None,0,2,2,2,0,14,14,14,,,,,747.1124699000502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.1061391000403,747.1124699000502,747.1124699000502,749.0962966000661,749.096341000055,749.1038520000875,749.1038520000875,749.371196800028,q,1,0.2599284000461921,None,749.3712538999971,749.3789320000215,750.3952283000108,750.3627319000661,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,15,15,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_11.png,Undersea,object,si,q,1,0.2159385000122711,None,0,2,2,2,0,15,15,15,,,,,750.3952283000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.3856495000655,750.3952283000108,750.3952283000108,752.3713300999952,752.3713724000845,752.3791951000458,752.3791951000458,752.5965364000294,q,1,0.2159385000122711,None,752.5965918999864,752.6039285000879,753.6206764000235,753.587593800039,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,16,16,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_3.png,Jungle,object,si,q,1,0.2785848999628797,None,0,2,2,2,0,16,16,16,,,,,753.6206764000235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.6124457999831,753.6206764000235,753.6206764000235,755.6043906999985,755.6044339999789,755.6126800000202,755.6126800000202,755.8968672000337,q,1,0.2785848999628797,None,755.8969238999998,755.9038688000292,756.9199836000334,756.8879419000586,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,17,17,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_20.png,Undersea,animal,si,q,1,0.25866590009536594,None,0,2,2,2,0,17,17,17,,,,,756.9199836000334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.9096574999858,756.9199836000334,756.9199836000334,758.9048367000651,758.9048804000486,758.9125855000457,758.9125855000457,759.1720460000215,q,1,0.25866590009536594,None,759.1721032999922,759.1790396000724,760.2030450000893,760.1625616999809,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,18,18,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_7.png,Undersea,animal,si,q,1,0.24841530004050583,None,0,2,2,2,0,18,18,18,,,,,760.2030450000893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.1911832999904,760.2030450000893,760.2030450000893,762.1798140000319,762.1798580000177,762.18760439998,762.18760439998,762.4381884000031,q,1,0.24841530004050583,None,762.4382447000826,762.4458819000283,763.4622073000064,763.4295345999999,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,19,19,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_16.png,Jungle,object,sc,q,0,0.22897359996568412,None,0,2,2,2,0,19,19,19,,,,,763.4622073000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.4527619000291,763.4622073000064,763.4622073000064,765.4464604000095,765.4465030999854,765.4542926000431,765.4542926000431,765.6880718000466,q,0,0.22897359996568412,None,765.6881267999997,765.6961331000784,766.7126085000345,766.6795262000524,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,20,20,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_animal_11.png,Undersea,animal,sc,q,0,0.2920897000003606,None,0,2,2,2,0,20,20,20,,,,,766.7126085000345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.7054402000504,766.7126085000345,766.7126085000345,768.696426599985,768.6964691000758,768.7041486999951,768.7041486999951,768.9970189000014,q,0,0.2920897000003606,None,768.9970781999873,769.0041686000768,770.0204260000028,769.9878696000669,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,21,21,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_10.png,Jungle,object,sc,p,1,0.23041840002406389,None,0,2,2,2,0,21,21,21,,,,,770.0204260000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0103444000706,770.0204260000028,770.0204260000028,772.0049709000159,772.0050149000017,772.0127559000393,772.0127559000393,772.2468677000143,p,1,0.23041840002406389,None,772.2469231000869,772.2542411000468,773.2705806000158,773.237938300008,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
3,22,22,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_object_2.png,Undersea,object,sc,q,0,0.5809384000021964,None,0,2,2,2,0,22,22,22,,,,,773.2705806000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.2612296000589,773.2705806000158,773.2705806000158,775.2547292000381,775.254773600027,775.2624103000853,775.2624103000853,775.8463488999987,q,0,0.5809384000021964,None,775.8464091999922,775.8542832999956,776.8787061000476,776.838439000072,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
